mm9_chr11_24999800_25000451_+	651
mm9_chr11_26110350_26110776_+	426
mm9_chr11_26389425_26390626_+	1201
mm9_chr11_32825650_32826076_+	426
mm9_chr11_32904975_32905976_+	1001
mm9_chr11_32977950_32978676_+	726
mm9_chr11_33012425_33012776_+	351
mm9_chr11_34868775_34869326_+	551
mm9_chr11_35183900_35184526_+	626
mm9_chr11_35283325_35283876_+	551
mm9_chr11_40207550_40209151_+	1601
mm9_chr11_44950275_44950601_+	326
mm9_chr11_45202900_45203526_+	626
mm9_chr11_45254750_45255126_+	376
mm9_chr11_45270175_45270726_+	551
mm9_chr11_45299075_45299901_+	826
mm9_chr11_45363500_45364901_+	1401
mm9_chr11_45405900_45407301_+	1401
mm9_chr11_45491925_45492451_+	526
mm9_chr11_45651875_45652701_+	826
mm9_chr11_46174675_46175476_+	801
mm9_chr11_52173825_52174476_+	651
mm9_chr11_53871750_53872226_+	476
mm9_chr11_53873450_53874326_+	876
mm9_chr11_53940075_53941026_+	951
mm9_chr11_55332775_55333076_+	301
mm9_chr11_60709425_60709876_+	451
mm9_chr11_60962275_60962676_+	401
mm9_chr11_61297825_61299051_+	1226
mm9_chr11_63252875_63253426_+	551
mm9_chr11_63478800_63479301_+	501
mm9_chr11_63663500_63664176_+	676
mm9_chr11_64614250_64614701_+	451
mm9_chr11_64646625_64647876_+	1251
mm9_chr11_64713175_64714051_+	876
mm9_chr11_67876200_67876801_+	601
mm9_chr11_68009275_68009751_+	476
mm9_chr11_68451100_68452501_+	1401
mm9_chr11_68933125_68933426_+	301
mm9_chr11_69231925_69232726_+	801
mm9_chr11_69359950_69360626_+	676
mm9_chr11_69883325_69884126_+	801
mm9_chr11_74863200_74863726_+	526
mm9_chr11_74960600_74961451_+	851
mm9_chr11_75354225_75354751_+	526
mm9_chr11_75385100_75386001_+	901
mm9_chr11_75750950_75751751_+	801
mm9_chr11_76137850_76138401_+	551
mm9_chr11_76243500_76243801_+	301
mm9_chr11_76290500_76290951_+	451
mm9_chr11_77977200_77977651_+	451
mm9_chr11_78001900_78002576_+	676
mm9_chr11_79483425_79484001_+	576
mm9_chr11_79619550_79620101_+	551
mm9_chr11_81130725_81131126_+	401
mm9_chr11_81262750_81263076_+	326
mm9_chr11_82648800_82649276_+	476
mm9_chr11_84521825_84522376_+	551
mm9_chr11_85445875_85446701_+	826
mm9_chr11_85526325_85526751_+	426
mm9_chr11_85527625_85528851_+	1226
mm9_chr11_85552950_85553351_+	401
mm9_chr11_85689025_85690676_+	1651
mm9_chr11_86383475_86384401_+	926
mm9_chr11_86782450_86782951_+	501
mm9_chr11_86940450_86940851_+	401
mm9_chr11_87974575_87975226_+	651
mm9_chr11_88268200_88269376_+	1176
mm9_chr11_88551275_88552176_+	901
mm9_chr11_88555275_88555776_+	501
mm9_chr11_88758800_88759201_+	401
mm9_chr11_94021750_94022201_+	451
mm9_chr11_95539500_95539826_+	326
mm9_chr11_96180400_96180826_+	426
mm9_chr11_97048950_97049451_+	501
mm9_chr11_97490475_97490926_+	451
mm9_chr11_97738625_97739226_+	601
mm9_chr11_97793500_97794051_+	551
mm9_chr11_98359075_98359526_+	451
mm9_chr11_98601775_98602251_+	476
mm9_chr11_98803400_98803901_+	501
mm9_chr11_98933025_98934051_+	1026
mm9_chr11_99008625_99009701_+	1076
mm9_chr11_99312225_99312651_+	426
mm9_chr11_101031900_101032351_+	451
mm9_chr11_102464200_102465901_+	1701
mm9_chr11_102485275_102486126_+	851
mm9_chr11_105014750_105015526_+	776
mm9_chr11_105153750_105154776_+	1026
mm9_chr11_105927725_105928401_+	676
mm9_chr11_107330500_107330951_+	451
mm9_chr11_108076825_108077176_+	351
mm9_chr11_108619050_108619901_+	851
mm9_chr11_109130825_109131776_+	951
mm9_chr11_109763900_109764426_+	526
mm9_chr11_110510525_110511626_+	1101
mm9_chr11_110528975_110529401_+	426
mm9_chr11_111160675_111161376_+	701
mm9_chr11_111689775_111690326_+	551
mm9_chr11_111822750_111823701_+	951
mm9_chr11_111825350_111825776_+	426
mm9_chr11_111889500_111889926_+	426
mm9_chr11_112086375_112086851_+	476
mm9_chr11_112273800_112274301_+	501
mm9_chr11_112875075_112876426_+	1351
mm9_chr11_113045325_113045726_+	401
mm9_chr11_113646875_113647401_+	526
mm9_chr11_114059450_114060076_+	626
mm9_chr11_114100450_114101001_+	551
mm9_chr11_114691125_114691701_+	576
mm9_chr11_116279350_116279826_+	476
mm9_chr11_116896675_116897651_+	976
mm9_chr11_117127025_117127626_+	601
mm9_chr11_119090150_119091101_+	951
mm9_chr11_119976050_119976551_+	501
mm9_chr11_120051275_120051901_+	626
mm9_chr11_120092600_120093001_+	401
mm9_chr11_120094625_120095151_+	526
mm9_chr11_120098600_120099401_+	801
mm9_chr11_120102050_120102851_+	801
mm9_chr11_120568550_120568851_+	301
mm9_chr11_120851975_120852476_+	501
mm9_chr12_3843100_3843776_+	676
mm9_chr12_7618125_7618826_+	701
mm9_chr12_8805375_8805726_+	351
mm9_chr12_8853875_8854626_+	751
mm9_chr12_9265050_9265751_+	701
mm9_chr12_9345500_9346226_+	726
mm9_chr12_9347425_9348026_+	601
mm9_chr12_9757975_9758626_+	651
mm9_chr12_12408250_12408651_+	401
mm9_chr12_12515875_12516401_+	526
mm9_chr12_13050525_13050851_+	326
mm9_chr12_13054900_13055301_+	401
mm9_chr12_13191125_13192101_+	976
mm9_chr12_13605150_13606151_+	1001
mm9_chr12_16060475_16060951_+	476
mm9_chr12_16806475_16807026_+	551
mm9_chr12_25777575_25778026_+	451
mm9_chr12_25779375_25780051_+	676
mm9_chr12_25782850_25784926_+	2076
mm9_chr12_26218550_26219376_+	826
mm9_chr12_27661375_27661901_+	526
mm9_chr12_27867200_27867801_+	601
mm9_chr12_27871925_27872951_+	1026
mm9_chr12_28095375_28095701_+	326
mm9_chr12_28150275_28151601_+	1326
mm9_chr12_28248625_28249226_+	601
mm9_chr12_28260500_28261151_+	651
mm9_chr12_29484525_29485251_+	726
mm9_chr12_30382775_30383351_+	576
mm9_chr12_30977650_30978201_+	551
mm9_chr12_31195750_31196301_+	551
mm9_chr12_31711350_31711876_+	526
mm9_chr12_34416825_34417251_+	426
mm9_chr12_34884900_34885401_+	501
mm9_chr12_34900325_34901151_+	826
mm9_chr12_34904950_34905851_+	901
mm9_chr12_35278700_35279651_+	951
mm9_chr12_35289225_35289826_+	601
mm9_chr12_35476650_35477301_+	651
mm9_chr12_35508225_35508776_+	551
mm9_chr12_37517250_37517976_+	726
mm9_chr12_37519975_37521426_+	1451
mm9_chr12_41428950_41429326_+	376
mm9_chr12_54724775_54725526_+	751
mm9_chr12_54764925_54765551_+	626
mm9_chr12_54947175_54947726_+	551
mm9_chr12_57770475_57771001_+	526
mm9_chr12_57819525_57819926_+	401
mm9_chr12_58052625_58053126_+	501
mm9_chr12_68224750_68225351_+	601
mm9_chr12_70260275_70260776_+	501
mm9_chr12_72398050_72398401_+	351
mm9_chr12_74077150_74077976_+	826
mm9_chr12_74346825_74347301_+	476
mm9_chr12_74387625_74388051_+	426
mm9_chr12_74442975_74443401_+	426
mm9_chr12_74469225_74469701_+	476
mm9_chr12_74471575_74472026_+	451
mm9_chr12_74561425_74561851_+	426
mm9_chr12_74612300_74613176_+	876
mm9_chr12_74622025_74623451_+	1426
mm9_chr12_79304750_79305176_+	426
mm9_chr12_80607300_80608776_+	1476
mm9_chr12_80762100_80762876_+	776
mm9_chr12_80830850_80831426_+	576
mm9_chr12_80947200_80948451_+	1251
mm9_chr12_81121950_81122376_+	426
mm9_chr12_81213750_81214601_+	851
mm9_chr12_81330925_81331726_+	801
mm9_chr12_84173875_84174501_+	626
mm9_chr12_84790200_84790676_+	476
mm9_chr12_86715650_86716176_+	526
mm9_chr12_86795825_86797151_+	1326
mm9_chr12_86812950_86813526_+	576
mm9_chr12_86827625_86828001_+	376
mm9_chr12_87514300_87514701_+	401
mm9_chr12_88142025_88142526_+	501
mm9_chr12_88143075_88143726_+	651
mm9_chr12_88225475_88226301_+	826
mm9_chr12_90769150_90769876_+	726
mm9_chr12_99865525_99866151_+	626
mm9_chr12_101366250_101367201_+	951
mm9_chr12_101520550_101520976_+	426
mm9_chr12_102228375_102229051_+	676
mm9_chr12_105831200_105832126_+	926
mm9_chr12_105862325_105862776_+	451
mm9_chr12_106007225_106008051_+	826
mm9_chr12_106052175_106053201_+	1026
mm9_chr12_106060300_106060751_+	451
mm9_chr12_106139200_106140151_+	951
mm9_chr12_106177650_106178051_+	401
mm9_chr12_106693375_106693876_+	501
mm9_chr12_107309550_107310351_+	801
mm9_chr12_108350275_108350876_+	601
mm9_chr12_110030375_110030851_+	476
mm9_chr12_110791275_110791901_+	626
mm9_chr12_110987900_110988476_+	576
mm9_chr12_113176700_113177201_+	501
mm9_chr13_3694300_3694776_+	476
mm9_chr13_3708225_3708876_+	651
mm9_chr13_3711700_3712476_+	776
mm9_chr13_4770675_4771376_+	701
mm9_chr13_6200750_6201251_+	501
mm9_chr13_8707750_8708176_+	426
mm9_chr13_14927700_14928201_+	501
mm9_chr13_15145100_15145776_+	676
mm9_chr13_22141725_22142151_+	426
mm9_chr13_24159600_24159926_+	326
mm9_chr13_25278700_25279251_+	551
mm9_chr13_26650075_26650651_+	576
mm9_chr13_26656875_26657251_+	376
mm9_chr13_28500000_28501376_+	1376
mm9_chr13_28636075_28636701_+	626
mm9_chr13_28782075_28783026_+	951
mm9_chr13_29508450_29509451_+	1001
mm9_chr13_31945250_31945551_+	301
mm9_chr13_32062650_32063351_+	701
mm9_chr13_32084850_32085501_+	651
mm9_chr13_32584625_32584926_+	301
mm9_chr13_32610350_32611151_+	801
mm9_chr13_37720875_37721301_+	426
mm9_chr13_39503400_39503951_+	551
mm9_chr13_40670700_40671351_+	651
mm9_chr13_41793625_41794001_+	376
mm9_chr13_43913800_43914401_+	601
mm9_chr13_44025800_44026876_+	1076
mm9_chr13_44054000_44054376_+	376
mm9_chr13_44121925_44122526_+	601
mm9_chr13_44327125_44327976_+	851
mm9_chr13_44514825_44515926_+	1101
mm9_chr13_44591800_44592151_+	351
mm9_chr13_44731175_44731676_+	501
mm9_chr13_44891100_44891826_+	726
mm9_chr13_45509450_45509926_+	476
mm9_chr13_48360300_48360826_+	526
mm9_chr13_48701225_48701726_+	501
mm9_chr13_51230225_51230651_+	426
mm9_chr13_51316475_51317151_+	676
mm9_chr13_51354150_51355126_+	976
mm9_chr13_51374800_51375776_+	976
mm9_chr13_51409825_51410926_+	1101
mm9_chr13_51698650_51699376_+	726
mm9_chr13_52015675_52016626_+	951
mm9_chr13_53405050_53405576_+	526
mm9_chr13_53571300_53571976_+	676
mm9_chr13_54088200_54088801_+	601
mm9_chr13_54795125_54795726_+	601
mm9_chr13_56180275_56180926_+	651
mm9_chr13_56240625_56240951_+	326
mm9_chr13_56260575_56262151_+	1576
mm9_chr13_56322925_56323326_+	401
mm9_chr13_56390500_56390976_+	476
mm9_chr13_56423000_56423376_+	376
mm9_chr13_56452050_56452476_+	426
mm9_chr13_56482250_56483051_+	801
mm9_chr13_56683250_56684201_+	951
mm9_chr13_56718875_56719376_+	501
mm9_chr13_58159025_58160451_+	1426
mm9_chr13_58758200_58758726_+	526
mm9_chr13_59072750_59073351_+	601
mm9_chr13_59554400_59555276_+	876
mm9_chr13_60097650_60098176_+	526
mm9_chr13_60109150_60109626_+	476
mm9_chr13_60121200_60121951_+	751
mm9_chr13_60159025_60159401_+	376
mm9_chr13_60211575_60212326_+	751
mm9_chr13_60278475_60279626_+	1151
mm9_chr13_60327825_60328151_+	326
mm9_chr13_60368400_60370326_+	1926
mm9_chr13_60510875_60511851_+	976
mm9_chr13_60541800_60542501_+	701
mm9_chr13_62966875_62967601_+	726
mm9_chr13_63094850_63095601_+	751
mm9_chr13_63272675_63273251_+	576
mm9_chr13_63340600_63341051_+	451
mm9_chr13_63626100_63627051_+	951
mm9_chr13_63629700_63630526_+	826
mm9_chr13_63662850_63663201_+	351
mm9_chr13_63667250_63667901_+	651
mm9_chr13_63674450_63674976_+	526
mm9_chr13_63728450_63728976_+	526
mm9_chr13_63984775_63985426_+	651
mm9_chr13_64019550_64020626_+	1076
mm9_chr13_64306475_64306926_+	451
mm9_chr13_64336300_64336876_+	576
mm9_chr13_70421650_70422501_+	851
mm9_chr13_70614200_70614576_+	376
mm9_chr13_71871750_71872451_+	701
mm9_chr13_72736000_72736426_+	426
mm9_chr13_73971125_73971801_+	676
mm9_chr13_89865925_89866426_+	501
mm9_chr13_90560425_90560976_+	551
mm9_chr13_90901575_90902276_+	701
mm9_chr13_91062400_91062801_+	401
mm9_chr13_91326875_91327626_+	751
mm9_chr13_91510075_91511126_+	1051
mm9_chr13_91599625_91601001_+	1376
mm9_chr13_94608150_94609651_+	1501
mm9_chr13_95055575_95056076_+	501
mm9_chr13_95378250_95379051_+	801
mm9_chr13_96576825_96577326_+	501
mm9_chr13_98346975_98348126_+	1151
mm9_chr13_98554825_98556076_+	1251
mm9_chr13_98709600_98710076_+	476
mm9_chr13_99696025_99696551_+	526
mm9_chr13_100183250_100184426_+	1176
mm9_chr13_100307600_100308551_+	951
mm9_chr13_100550500_100551626_+	1126
mm9_chr13_100560500_100561251_+	751
mm9_chr13_101986025_101986551_+	526
mm9_chr13_104813375_104813776_+	401
mm9_chr13_105366250_105366751_+	501
mm9_chr13_108585650_108586226_+	576
mm9_chr13_108621300_108621801_+	501
mm9_chr13_112744050_112744351_+	301
mm9_chr13_112853850_112854426_+	576
mm9_chr13_113233000_113233601_+	601
mm9_chr13_114949700_114950151_+	451
mm9_chr13_116001500_116002026_+	526
mm9_chr13_120276325_120276701_+	376
mm9_chr14_8729200_8729851_+	651
mm9_chr14_9168050_9168751_+	701
mm9_chr14_12858425_12859126_+	701
mm9_chr14_14603175_14603826_+	651
mm9_chr14_17160875_17161526_+	651
mm9_chr14_17386825_17387701_+	876
mm9_chr14_17566150_17566626_+	476
mm9_chr14_20569125_20570001_+	876
mm9_chr14_22071400_22072076_+	676
mm9_chr14_22107050_22107801_+	751
mm9_chr14_22261025_22261526_+	501
mm9_chr14_22281175_22282276_+	1101
mm9_chr14_22504000_22504576_+	576
mm9_chr14_22685575_22686126_+	551
mm9_chr14_22868100_22868601_+	501
mm9_chr14_22912200_22912901_+	701
mm9_chr14_23173775_23174401_+	626
mm9_chr14_23261000_23261551_+	551
mm9_chr14_23410275_23410776_+	501
mm9_chr14_23527325_23527951_+	626
mm9_chr14_23834350_23835426_+	1076
mm9_chr14_24204850_24205376_+	526
mm9_chr14_24270800_24271326_+	526
mm9_chr14_24361250_24361851_+	601
mm9_chr14_24385100_24385601_+	501
mm9_chr14_25081825_25082826_+	1001
mm9_chr14_25719750_25720651_+	901
mm9_chr14_25801825_25802601_+	776
mm9_chr14_25805050_25805976_+	926
mm9_chr14_25861700_25862601_+	901
mm9_chr14_25864075_25864751_+	676
mm9_chr14_26016300_26016826_+	526
mm9_chr14_27879500_27880151_+	651
mm9_chr14_27882650_27883301_+	651
mm9_chr14_27964525_27965251_+	726
mm9_chr14_28165025_28165501_+	476
mm9_chr14_28180225_28181051_+	826
mm9_chr14_28602075_28602801_+	726
mm9_chr14_28875075_28875451_+	376
mm9_chr14_28883075_28883426_+	351
mm9_chr14_29280975_29281726_+	751
mm9_chr14_29314375_29315126_+	751
mm9_chr14_29476725_29477676_+	951
mm9_chr14_29611450_29611951_+	501
mm9_chr14_29785450_29786401_+	951
mm9_chr14_29927100_29927651_+	551
mm9_chr14_32474800_32476151_+	1351
mm9_chr14_34520825_34521651_+	826
mm9_chr14_46062350_46062951_+	601
mm9_chr14_46445575_46446026_+	451
mm9_chr14_46638650_46639601_+	951
mm9_chr14_47337725_47338601_+	876
mm9_chr14_47342325_47342776_+	451
mm9_chr14_47918325_47918876_+	551
mm9_chr14_52876825_52877576_+	751
mm9_chr14_55191975_55192326_+	351
mm9_chr14_55194225_55194726_+	501
mm9_chr14_60232900_60233451_+	551
mm9_chr14_60428525_60429251_+	726
mm9_chr14_61104275_61104751_+	476
mm9_chr14_65962600_65963101_+	501
mm9_chr14_66368750_66369151_+	401
mm9_chr14_66996800_66997601_+	801
mm9_chr14_68002000_68002926_+	926
mm9_chr14_69552775_69553351_+	576
mm9_chr14_70039225_70039651_+	426
mm9_chr14_70870625_70871501_+	876
mm9_chr14_70874150_70875001_+	851
mm9_chr14_77022350_77022951_+	601
mm9_chr14_77210650_77211076_+	426
mm9_chr14_77777150_77777651_+	501
mm9_chr14_79539975_79540451_+	476
mm9_chr14_79910275_79910851_+	576
mm9_chr14_80357700_80358151_+	451
mm9_chr14_87148625_87149276_+	651
mm9_chr14_94185625_94186026_+	401
mm9_chr14_97485850_97486351_+	501
mm9_chr14_100367075_100367801_+	726
